    3.163561      7.238038      7.268194     -0.030156
    3.166057      7.255846      7.269601     -0.013755
    3.168553      7.282407      7.271000      0.011407
    3.171049      7.300603      7.272392      0.028211
    3.173545      7.313753      7.273776      0.039977
    3.176041      7.311749      7.275153      0.036597
    3.178536      7.303790      7.276522      0.027268
    3.181032      7.303161      7.277883      0.025278
    3.183528      7.297965      7.279236      0.018728
    3.186024      7.311089      7.280582      0.030507
    3.188520      7.329094      7.281919      0.047175
    3.191016      7.338010      7.283249      0.054761
    3.193512      7.360260      7.284570      0.075690
    3.196008      7.401493      7.285884      0.115609
    3.198504      7.418511      7.287189      0.131322
    3.200999      7.412680      7.288486      0.124194
    3.203495      7.380517      7.289775      0.090742
    3.205991      7.349863      7.291055      0.058808
    3.208487      7.348839      7.292327      0.056512
    3.210983      7.348233      7.293591      0.054643
    3.213479      7.363057      7.294846      0.068211
    3.215975      7.354909      7.296092      0.058817
    3.218471      7.331985      7.297330      0.034654
    3.220967      7.332165      7.298560      0.033605
    3.223463      7.361317      7.299780      0.061537
    3.225959      7.367663      7.300992      0.066671
    3.228455      7.366379      7.302195      0.064183
    3.230950      7.368809      7.303390      0.065419
    3.233446      7.363363      7.304575      0.058788
    3.235942      7.355668      7.305752      0.049916
    3.238438      7.359906      7.306920      0.052986
    3.240934      7.357302      7.308079      0.049224
    3.243430      7.345071      7.309228      0.035843
    3.245926      7.327513      7.310369      0.017144
    3.248422      7.331395      7.311500      0.019894
    3.250918      7.342125      7.312623      0.029503
    3.253414      7.387242      7.313736      0.073506
    3.255910      7.434273      7.314840      0.119433
    3.258406      7.444590      7.315935      0.128655
    3.260902      7.425110      7.317020      0.108090
    3.263398      7.423151      7.318096      0.105054
    3.265894      7.423129      7.319163      0.103965
    3.268390      7.421146      7.320221      0.100925
    3.270885      7.423120      7.321268      0.101851
    3.273381      7.429528      7.322307      0.107221
    3.275877      7.435062      7.323336      0.111726
    3.278373      7.432575      7.324355      0.108220
    3.280869      7.440112      7.325365      0.114746
    3.283365      7.446230      7.326366      0.119865
    3.285861      7.442416      7.327356      0.115059
    3.288357      7.452287      7.328337      0.123950
    3.290853      7.464350      7.329309      0.135041
    3.293349      7.480093      7.330271      0.149823
    3.295845      7.496404      7.331223      0.165182
    3.298341      7.513268      7.501874      0.011393
    3.300837      7.507591      7.506145      0.001446
    3.303333      7.534094      7.510504      0.023590
    3.305829      7.551858      7.514958      0.036901
    3.308325      7.533112      7.519508      0.013603
    3.310821      7.537764      7.524162      0.013602
    3.313317      7.574596      7.528921      0.045675
    3.315813      7.600126      7.533793      0.066333
    3.318309      7.605908      7.538781      0.067127
    3.320805      7.590209      7.543891      0.046318
    3.323301      7.565122      7.549128      0.015994
    3.325797      7.572381      7.554500      0.017881
    3.328293      7.604551      7.560011      0.044540
    3.330789      7.602491      7.565669      0.036822
    3.333285      7.605762      7.571481      0.034281
    3.335781      7.619307      7.577454      0.041853
    3.338277      7.623185      7.583596      0.039589
